NMT;anio;mes;dia;tipo;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99
26;2020;9;5;E;57,6;65,3;61,1;55,0;52,0;49,5
27;2020;9;5;E;56,9;68,4;60,4;48,9;45,6;39,9
28;2020;9;5;E;64,2;72,5;68,1;60,9;53,6;48,6
29;2020;9;5;E;56,5;62,8;58,6;53,4;47,4;43,5
30;2020;9;5;E;59,9;65,5;61,8;59,1;56,8;55,2
31;2020;9;5;E;61,9;70,4;66,2;55,4;49,7;47,5
47;2020;9;5;E;53,0;63,6;54,7;50,9;44,9;42,9
48;2020;9;5;E;57,8;62,8;59,8;57,3;54,8;52,4
50;2020;9;5;E;62,8;69,0;64,6;61,4;58,2;55,8
54;2020;9;5;E;58,6;65,7;61,3;57,3;53,5;50,4
55;2020;9;5;E;53,8;62,4;56,3;50,7;47,3;45,7
86;2020;9;5;E;53,9;63,8;57,1;50,3;47,0;44,0
1;2020;9;5;N;62,2;70,0;66,7;57,7;48,6;43,2
2;2020;9;5;N;64,3;71,5;67,0;61,9;56,2;52,0
3;2020;9;5;N;58,1;68,4;60,4;52,5;46,3;42,2
5;2020;9;5;N;53,0;61,7;56,6;49,3;41,5;38,1
6;2020;9;5;N;63,1;71,8;65,9;59,1;50,4;45,3
8;2020;9;5;N;62,2;69,9;65,6;59,4;51,6;49,1
11;2020;9;5;N;60,2;69,0;64,5;55,5;43,2;40,1
12;2020;9;5;N;57,9;64,5;59,5;53,6;45,7;39,3
13;2020;9;5;N;56,8;65,2;59,1;49,6;38,8;37,0
14;2020;9;5;N;59,3;66,9;62,4;57,3;50,8;46,2
16;2020;9;5;N;55,2;64,6;59,8;47,9;36,5;33,7
17;2020;9;5;N;53,8;64,6;58,3;44,3;37,5;35,7
18;2020;9;5;N;49,9;61,1;53,1;44,5;39,6;38,0
19;2020;9;5;N;54,0;63,5;56,3;47,5;39,0;35,3
20;2020;9;5;N;53,0;63,6;55,7;48,3;40,6;38,1
24;2020;9;5;N;44,8;50,4;46,1;44,2;43,1;42,2
25;2020;9;5;N;62,2;67,2;65,0;61,4;54,8;49,2
26;2020;9;5;N;53,7;63,8;56,4;50,5;45,0;42,1
27;2020;9;5;N;54,0;66,8;54,4;45,8;38,3;35,5
28;2020;9;5;N;58,0;69,3;61,5;48,1;38,3;37,0
29;2020;9;5;N;50,9;62,3;55,3;42,4;36,5;35,2
30;2020;9;5;N;51,5;61,1;53,9;46,9;41,9;39,9
31;2020;9;5;N;51,4;64,3;51,3;45,5;39,0;37,4
47;2020;9;5;N;50,1;61,1;51,8;42,9;37,7;36,2
48;2020;9;5;N;54,8;61,8;58,0;53,1;47,4;44,0
50;2020;9;5;N;59,4;67,0;62,6;57,1;50,4;47,4
54;2020;9;5;N;52,8;62,4;56,4;48,1;38,8;36,0
55;2020;9;5;N;50,0;59,0;51,9;46,7;43,4;41,9
86;2020;9;5;N;50,3;59,6;52,2;44,0;37,2;36,1
1;2020;9;6;T;62,6;69,8;66,6;58,8;50,6;44,3
2;2020;9;6;T;64,7;71,3;66,8;62,3;57,3;53,1
3;2020;9;6;T;57,3;66,9;59,4;52,7;45,9;40,9
5;2020;9;6;T;58,0;65,7;61,0;55,1;44,3;37,8
6;2020;9;6;T;64,9;72,8;67,4;61,3;52,8;46,5
8;2020;9;6;T;62,6;70,0;65,6;60,5;52,8;48,7
11;2020;9;6;T;62,7;69,9;66,5;60,3;47,0;40,8
12;2020;9;6;T;59,2;66,9;61,4;56,4;48,6;40,5
13;2020;9;6;T;57,0;68,1;59,8;51,1;43,3;38,0
14;2020;9;6;T;61,0;67,1;62,9;59,5;53,7;47,8
16;2020;9;6;T;56,9;64,8;61,1;53,3;39,1;33,8
17;2020;9;6;T;57,1;67,3;61,5;50,7;39,3;34,4
18;2020;9;6;T;55,5;64,8;57,8;49,7;40,7;38,0
19;2020;9;6;T;57,3;66,4;59,1;51,5;42,2;36,0
20;2020;9;6;T;57,2;64,9;59,1;54,0;44,4;38,9
24;2020;9;6;T;47,3;53,3;50,0;45,8;43,4;42,1
25;2020;9;6;T;63,8;67,9;66,0;63,6;57,0;48,2
26;2020;9;6;T;55,7;64,8;59,4;52,4;46,2;40,0
27;2020;9;6;T;56,3;68,4;58,4;48,3;39,8;32,8
28;2020;9;6;T;63,2;72,4;67,6;57,3;41,2;36,0
29;2020;9;6;T;54,7;63,2;58,0;50,8;37,8;34,2
30;2020;9;6;T;55,5;63,1;59,1;53,8;40,9;37,0
31;2020;9;6;T;58,8;70,0;63,4;49,7;42,2;37,1
47;2020;9;6;T;52,4;63,9;53,7;47,1;38,3;35,1
48;2020;9;6;T;55,8;62,6;58,3;54,8;48,6;45,1
50;2020;9;6;T;62,2;68,5;63,7;59,3;52,6;48,1
54;2020;9;6;T;56,1;63,9;59,5;53,7;42,3;35,1
55;2020;9;6;T;51,4;60,2;53,0;48,2;44,1;41,5
86;2020;9;6;T;52,3;61,4;55,0;47,3;38,7;36,1
1;2020;9;6;D;62,3;69,5;66,3;58,1;50,6;45,8
2;2020;9;6;D;64,0;70,3;65,9;61,8;57,7;54,3
3;2020;9;6;D;56,8;66,2;58,7;52,3;46,8;42,4
5;2020;9;6;D;58,5;65,3;60,9;56,2;50,1;43,0
6;2020;9;6;D;64,7;72,8;67,5;61,6;54,4;48,0
8;2020;9;6;D;62,9;70,0;65,5;60,6;53,5;49,1
11;2020;9;6;D;63,6;70,3;66,9;61,6;53,9;43,4
12;2020;9;6;D;59,3;67,4;61,6;56,9;52,1;46,9
13;2020;9;6;D;53,7;63,2;56,4;50,6;44,9;40,7
14;2020;9;6;D;61,4;67,1;63,0;59,8;55,4;50,8
16;2020;9;6;D;57,4;64,9;61,4;54,5;42,8;37,0
17;2020;9;6;D;55,3;64,9;58,2;51,3;42,7;38,5
18;2020;9;6;D;57,0;66,8;59,1;51,8;43,0;39,8
19;2020;9;6;D;58,2;67,0;59,6;52,3;46,1;42,9
20;2020;9;6;D;58,0;65,1;59,4;54,8;48,5;42,5
24;2020;9;6;D;48,3;53,9;50,7;47,4;44,5;42,6
25;2020;9;6;D;64,3;67,9;66,2;64,1;60,8;56,4
26;2020;9;6;D;56,3;65,0;60,2;52,8;49,1;46,2
27;2020;9;6;D;57,0;69,0;59,8;48,5;45,7;40,3
28;2020;9;6;D;64,8;73,0;69,0;60,9;50,1;40,7
29;2020;9;6;D;55,5;64,3;58,2;51,7;43,6;38,1
30;2020;9;6;D;56,3;63,4;59,4;55,0;44,8;40,3
31;2020;9;6;D;60,1;70,6;65,3;50,7;46,5;43,5
47;2020;9;6;D;51,8;62,5;53,4;47,7;40,1;36,6
48;2020;9;6;D;56,2;63,3;58,3;55,1;50,5;46,0
50;2020;9;6;D;62,8;69,7;63,7;59,7;54,9;51,0
54;2020;9;6;D;56,6;63,9;59,7;54,8;47,7;42,3
55;2020;9;6;D;51,8;60,7;52,9;48,2;45,4;42,8
86;2020;9;6;D;53,1;61,7;55,7;48,0;42,0;38,5
1;2020;9;6;E;64,3;69,9;67,5;62,5;55,8;52,7
2;2020;9;6;E;66,5;73,0;68,3;65,2;61,4;59,0
3;2020;9;6;E;58,9;66,3;60,0;55,4;52,5;50,9
5;2020;9;6;E;61,0;68,3;63,3;59,3;55,4;51,4
6;2020;9;6;E;66,6;75,3;69,0;63,4;59,0;55,5
8;2020;9;6;E;63,5;70,5;66,3;61,9;58,4;54,3
11;2020;9;6;E;64,3;70,5;67,4;63,2;57,5;53,9
12;2020;9;6;E;61,6;68,6;62,7;59,1;55,6;52,5
13;2020;9;6;E;62,1;72,0;65,5;58,2;51,4;47,1
14;2020;9;6;E;62,5;68,8;63,7;60,9;58,4;56,5
16;2020;9;6;E;58,7;65,3;62,0;56,9;47,9;42,6
17;2020;9;6;E;62,8;69,9;66,0;61,3;55,9;48,8
18;2020;9;6;E;56,5;65,3;58,4;52,6;47,2;43,6
19;2020;9;6;E;59,5;67,7;61,3;55,0;50,4;48,0
20;2020;9;6;E;59,6;67,2;60,7;56,7;54,1;52,4
24;2020;9;6;E;48,1;54,0;50,4;47,0;44,8;43,2
25;2020;9;6;E;65,2;68,6;66,6;65,0;63,1;61,2
26;2020;9;6;E;57,6;65,5;61,2;54,8;52,2;50,1
27;2020;9;6;E;58,4;69,2;61,4;53,1;47,8;46,2
28;2020;9;6;E;63,6;72,2;67,6;59,7;52,2;46,9
29;2020;9;6;E;55,7;63,0;58,9;53,1;46,0;40,7
30;2020;9;6;E;58,0;63,7;60,2;57,1;54,1;52,1
31;2020;9;6;E;60,8;70,4;65,5;54,9;50,0;47,8
47;2020;9;6;E;56,2;69,7;56,6;51,3;43,4;40,5
48;2020;9;6;E;57,7;63,4;59,4;56,8;54,4;52,6
50;2020;9;6;E;63,9;69,0;64,9;61,6;58,1;55,5
54;2020;9;6;E;58,7;66,4;61,3;57,0;53,1;49,5
55;2020;9;6;E;53,8;62,5;55,8;51,1;48,1;46,4
86;2020;9;6;E;54,5;63,3;56,8;51,2;46,1;42,1
1;2020;9;6;N;62,2;69,9;66,6;57,7;48,8;43,1
2;2020;9;6;N;64,2;70,5;66,6;61,6;55,7;51,5
3;2020;9;6;N;58,6;70,8;60,3;50,4;44,1;40,1
5;2020;9;6;N;54,0;63,6;56,7;48,9;40,1;37,0
6;2020;9;6;N;64,2;71,5;65,8;58,8;49,9;45,5
8;2020;9;6;N;62,1;69,8;65,8;59,5;51,2;48,3
11;2020;9;6;N;59,5;68,4;64,0;54,5;42,4;40,2
12;2020;9;6;N;57,1;64,7;58,9;52,9;43,9;38,3
13;2020;9;6;N;54,0;65,3;56,2;48,1;39,7;37,2
14;2020;9;6;N;59,3;66,5;62,0;57,6;50,8;45,8
16;2020;9;6;N;54,9;63,9;59,3;46,8;35,2;33,2
17;2020;9;6;N;52,6;64,5;55,4;44,9;36,0;33,6
18;2020;9;6;N;49,4;58,7;52,6;44,6;39,0;37,4
19;2020;9;6;N;52,4;62,6;56,0;46,3;38,3;34,2
20;2020;9;6;N;52,2;62,7;54,8;48,4;40,4;38,3
24;2020;9;6;N;44,6;49,7;45,8;44,4;42,5;42,1
25;2020;9;6;N;61,8;67,1;64,8;60,4;52,2;45,6
26;2020;9;6;N;52,5;63,2;55,0;49,0;42,6;38,3
27;2020;9;6;N;52,7;65,9;52,7;45,3;34,8;31,7
28;2020;9;6;N;57,8;69,2;61,3;47,6;37,0;35,4
29;2020;9;6;N;52,5;62,1;56,9;47,1;34,8;33,8
30;2020;9;6;N;52,0;62,3;55,2;44,6;38,6;36,1
31;2020;9;6;N;51,7;65,1;51,0;45,0;37,9;36,4
47;2020;9;6;N;49,4;58,7;51,6;43,2;36,3;34,4
48;2020;9;6;N;53,9;61,0;57,0;52,2;46,9;43,4
50;2020;9;6;N;59,3;66,8;62,2;56,5;49,8;47,1
54;2020;9;6;N;52,6;62,6;56,6;47,8;37,5;33,5
55;2020;9;6;N;48,4;56,6;50,6;46,1;42,4;41,1
86;2020;9;6;N;48,1;58,6;50,3;42,3;36,5;35,9
1;2020;9;7;T;65,1;71,9;69,0;61,5;50,9;42,7
2;2020;9;7;T;67,0;74,0;69,4;65,3;56,5;50,4
3;2020;9;7;T;60,1;69,7;63,0;55,0;46,4;41,4
5;2020;9;7;T;59,6;66,7;62,0;57,2;47,4;41,2
6;2020;9;7;T;67,3;74,7;70,4;64,0;52,2;44,8
8;2020;9;7;T;63,5;70,8;66,9;61,8;51,7;47,7
11;2020;9;7;T;65,9;72,3;69,0;63,9;47,0;41,6
12;2020;9;7;T;62,1;69,7;63,5;59,4;48,2;41,5
13;2020;9;7;T;56,1;64,2;58,9;53,6;47,4;42,2
14;2020;9;7;T;63,0;70,0;64,5;61,2;53,4;45,5
16;2020;9;7;T;59,2;65,7;62,6;56,9;42,8;38,3
17;2020;9;7;T;55,0;64,7;57,7;51,7;41,1;36,6
18;2020;9;7;T;56,1;66,3;58,9;50,8;43,8;41,9
19;2020;9;7;T;60,2;69,5;63,1;55,0;41,0;33,6
20;2020;9;7;T;59,3;67,8;61,3;55,7;48,0;43,0
24;2020;9;7;T;46,5;52,7;48,6;45,5;43,4;42,2
25;2020;9;7;T;66,3;70,8;68,7;66,3;57,3;47,7
26;2020;9;7;T;58,5;66,1;62,3;56,2;47,1;39,9
27;2020;9;7;T;63,5;73,4;68,9;53,3;44,5;36,0
28;2020;9;7;T;64,6;73,1;68,9;59,5;40,9;36,2
29;2020;9;7;T;54,9;63,7;59,2;50,7;36,2;33,8
30;2020;9;7;T;57,7;65,9;60,7;55,6;43,1;39,0
31;2020;9;7;T;60,4;70,7;65,2;52,5;43,0;39,1
47;2020;9;7;T;54,6;65,3;54,9;49,6;42,9;37,7
48;2020;9;7;T;58,0;64,6;60,7;56,9;49,2;43,6
50;2020;9;7;T;64,5;70,3;66,0;61,7;51,3;46,2
54;2020;9;7;T;58,8;65,7;62,2;57,5;44,6;40,3
55;2020;9;7;T;53,5;61,6;55,8;50,9;46,3;43,1
86;2020;9;7;T;53,5;62,4;57,0;49,7;40,4;37,3
1;2020;9;7;D;66,8;72,7;69,9;64,7;58,4;55,4
2;2020;9;7;D;68,8;75,5;71,4;66,7;62,4;59,3
3;2020;9;7;D;62,0;70,8;64,8;58,2;53,3;47,4
5;2020;9;7;D;60,8;67,2;62,4;58,6;54,9;51,7
6;2020;9;7;D;68,8;75,5;71,4;66,7;62,4;59,3
8;2020;9;7;D;64,9;71,5;67,8;63,3;60,1;57,1
11;2020;9;7;D;67,6;73,0;69,8;66,4;61,2;54,9
12;2020;9;7;D;63,7;71,7;64,2;60,9;57,5;54,4
13;2020;9;7;D;57,1;64,4;59,5;55,0;50,7;48,0
14;2020;9;7;D;64,4;71,7;65,3;62,3;59,9;58,1
16;2020;9;7;D;60,3;65,8;63,2;59,2;52,3;46,4
17;2020;9;7;D;55,4;63,6;58,0;53,1;48,8;45,3
18;2020;9;7;D;58,0;67,6;61,4;53,6;48,1;45,1
19;2020;9;7;D;62,3;70,4;66,3;57,8;52,4;49,3
20;2020;9;7;D;61,0;69,7;62,3;57,1;54,1;52,0
24;2020;9;7;D;47,3;53,1;49,3;46,3;44,9;44,1
25;2020;9;7;D;67,8;71,6;69,4;67,4;65,7;64,1
26;2020;9;7;D;60,0;66,7;63,4;57,9;54,8;52,5
27;2020;9;7;D;65,9;74,3;70,3;57,9;49,6;45,6
28;2020;9;7;D;66,1;73,7;70,0;63,2;54,8;50,0
29;2020;9;7;D;56,4;64,4;60,3;53,6;46,6;41,3
30;2020;9;7;D;59,4;66,8;62,0;57,4;53,4;50,1
31;2020;9;7;D;61,7;71,2;66,6;54,9;50,4;48,1
47;2020;9;7;D;55,6;65,7;55,7;50,7;45,2;42,0
48;2020;9;7;D;59,3;65,4;61,6;58,3;55,0;52,2
50;2020;9;7;D;65,6;71,3;66,8;63,4;60,2;57,4
54;2020;9;7;D;60,5;66,6;63,0;59,5;55,9;52,5
55;2020;9;7;D;54,8;62,4;57,2;52,6;49,6;47,7
86;2020;9;7;D;55,0;63,2;58,0;51,9;46,9;43,3
1;2020;9;7;E;64,9;72,3;68,6;62,1;56,1;52,5
2;2020;9;7;E;67,1;73,8;69,0;65,6;61,7;58,6
3;2020;9;7;E;57,4;66,7;60,2;54,7;51,8;49,8
5;2020;9;7;E;61,6;69,4;63,6;60,0;55,6;52,3
6;2020;9;7;E;68,2;76,0;70,1;64,5;60,3;55,6
8;2020;9;7;E;63,8;71,0;66,6;62,0;58,2;54,2
11;2020;9;7;E;66,3;72,8;68,7;64,6;58,1;52,7
12;2020;9;7;E;62,1;69,1;63,9;60,8;56,7;52,7
13;2020;9;7;E;57,0;65,5;59,9;54,5;49,6;46,2
14;2020;9;7;E;63,6;70,8;64,4;61,7;59,0;56,4
16;2020;9;7;E;61,0;68,4;62,8;58,2;49,9;43,6
17;2020;9;7;E;58,5;68,9;60,8;54,7;50,4;46,5
18;2020;9;7;E;56,1;64,2;57,6;52,0;47,8;45,4
19;2020;9;7;E;58,2;66,5;61,0;55,4;50,3;47,0
20;2020;9;7;E;59,9;67,7;62,0;57,4;53,9;52,3
24;2020;9;7;E;46,9;52,9;49,1;45,8;44,2;43,1
25;2020;9;7;E;66,4;69,7;67,8;66,2;64,1;61,2
26;2020;9;7;E;58,6;65,9;61,9;56,0;53,3;51,3
27;2020;9;7;E;59,7;69,3;63,4;52,9;47,5;44,0
28;2020;9;7;E;65,6;73,3;68,9;61,5;53,7;48,7
29;2020;9;7;E;55,5;63,9;59,5;52,3;44,3;39,2
30;2020;9;7;E;58,4;64,8;60,4;57,0;54,0;52,3
31;2020;9;7;E;62,6;70,9;67,0;56,5;50,2;47,1
47;2020;9;7;E;55,4;68,1;55,4;49,9;43,5;40,7
48;2020;9;7;E;58,8;66,0;60,3;57,4;54,5;52,3
50;2020;9;7;E;66,7;71,7;65,9;62,3;58,5;55,4
54;2020;9;7;E;59,0;64,9;61,8;58,1;53,5;49,4
55;2020;9;7;E;53,3;61,7;55,0;50,7;48,2;46,3
86;2020;9;7;E;54,3;62,7;57,6;52,0;46,6;43,0
1;2020;9;7;N;60,4;69,0;64,9;55,4;45,6;41,3
2;2020;9;7;N;63,3;70,7;66,4;59,5;52,7;49,2
3;2020;9;7;N;53,0;64,3;54,7;48,4;43,9;40,4
5;2020;9;7;N;53,1;60,7;56,3;50,3;43,7;40,0
6;2020;9;7;N;61,5;70,3;64,6;56,2;47,8;43,3
8;2020;9;7;N;59,3;68,6;63,3;55,2;48,8;47,2
11;2020;9;7;N;58,4;68,3;63,1;51,8;42,9;40,9
12;2020;9;7;N;57,4;64,4;58,9;52,0;43,8;40,1
13;2020;9;7;N;55,4;65,6;58,6;50,6;44,7;40,8
14;2020;9;7;N;58,9;65,4;61,5;56,3;48,7;43,5
16;2020;9;7;N;54,4;64,3;58,9;46,1;40,2;36,8
17;2020;9;7;N;48,8;58,2;52,0;44,3;37,8;36,1
18;2020;9;7;N;48,3;56,8;50,9;44,9;42,4;41,3
19;2020;9;7;N;53,6;64,9;57,0;46,0;36,1;32,5
20;2020;9;7;N;52,8;62,2;55,6;50,2;45,0;41,6
24;2020;9;7;N;44,5;49,9;45,6;44,1;42,6;42,1
25;2020;9;7;N;62,0;68,0;65,5;60,5;51,9;45,6
26;2020;9;7;N;54,0;64,0;56,7;50,6;42,1;39,0
27;2020;9;7;N;55,3;67,0;57,9;48,2;39,4;34,4
28;2020;9;7;N;58,4;70,1;61,8;48,7;37,1;35,6
29;2020;9;7;N;49,5;61,1;52,7;39,4;34,8;33,2
30;2020;9;7;N;50,5;60,8;53,5;45,0;40,1;38,3
31;2020;9;7;N;51,8;63,9;50,8;45,5;40,3;38,4
47;2020;9;7;N;51,0;59,9;53,3;47,1;40,2;36,3
48;2020;9;7;N;53,4;60,1;56,6;51,8;46,3;41,6
50;2020;9;7;N;58,0;66,5;61,7;54,8;47,7;45,2
54;2020;9;7;N;52,4;61,9;56,0;48,0;41,9;39,3
55;2020;9;7;N;49,4;57,0;51,4;47,7;44,4;42,3
86;2020;9;7;N;47,9;58,6;50,3;42,6;38,0;37,0
1;2020;9;8;T;66,5;73,8;69,2;62,8;51,6;44,1
2;2020;9;8;T;67,2;73,7;69,7;65,7;56,8;50,2
3;2020;9;8;T;60,8;70,4;64,4;57,2;47,5;42,7
5;2020;9;8;T;59,2;65,7;61,7;57,1;46,7;40,2
6;2020;9;8;T;68,2;76,3;70,8;64,5;52,7;45,0
8;2020;9;8;T;64,1;71,1;67,1;62,3;52,3;48,6
11;2020;9;8;T;66,3;72,6;69,2;64,5;48,7;41,0
12;2020;9;8;T;61,0;68,3;63,4;59,0;48,7;41,5
13;2020;9;8;T;56,2;65,0;59,1;53,6;47,0;42,8
14;2020;9;8;T;62,6;69,4;64,6;61,4;53,1;46,1
16;2020;9;8;T;59,8;68,5;63,2;57,3;42,0;37,1
17;2020;9;8;T;57,7;68,1;61,9;51,9;41,8;37,5
18;2020;9;8;T;56,7;67,3;59,7;51,2;42,6;38,9
19;2020;9;8;T;59,0;68,7;61,8;54,8;41,4;33,7
20;2020;9;8;T;58,8;68,1;61,8;55,9;47,7;42,6
24;2020;9;8;T;47,0;53,7;49,2;45,6;43,7;43,1
25;2020;9;8;T;66,0;70,6;68,4;66,0;57,5;49,5
26;2020;9;8;T;58,1;66,3;62,0;54,9;48,2;42,4
27;2020;9;8;T;59,1;70,1;62,9;49,9;41,9;37,1
28;2020;9;8;T;65,2;73,7;69,4;60,0;42,7;36,5
29;2020;9;8;T;54,6;63,4;59,0;49,9;38,1;35,1
30;2020;9;8;T;58,1;65,9;61,2;56,3;44,1;40,2
31;2020;9;8;T;60,5;70,9;65,5;52,4;43,1;39,4
47;2020;9;8;T;53,7;65,8;55,1;49,3;43,6;40,1
48;2020;9;8;T;60,6;70,0;62,5;57,4;48,5;42,2
50;2020;9;8;T;64,4;70,0;66,3;62,1;52,6;46,8
54;2020;9;8;T;58,8;66,0;62,1;57,1;45,2;42,1
55;2020;9;8;T;52,9;61,4;55,1;49,9;45,4;42,4
86;2020;9;8;T;54,5;63,5;57,6;49,7;41,0;37,6
1;2020;9;8;D;68,4;76,3;70,1;65,9;59,1;55,6
2;2020;9;8;D;68,5;74,6;70,5;67,2;63,5;60,7
3;2020;9;8;D;62,0;70,7;65,3;59,2;53,9;47,8
5;2020;9;8;D;60,5;65,6;62,0;58,5;55,1;52,0
6;2020;9;8;D;69,9;77,7;71,9;67,2;62,7;60,0
8;2020;9;8;D;65,5;71,7;67,9;63,8;60,8;57,2
11;2020;9;8;D;68,2;73,6;70,0;66,8;62,0;56,1
12;2020;9;8;D;62,2;69,4;64,0;60,6;57,2;54,4
13;2020;9;8;D;56,7;65,3;59,3;54,7;50,2;46,3
14;2020;9;8;D;63,7;69,9;65,0;62,4;60,1;58,0
16;2020;9;8;D;61,5;70,5;64,0;59,8;52,5;45,6
17;2020;9;8;D;57,8;67,9;61,0;53,5;48,1;44,7
18;2020;9;8;D;58,4;68,6;61,8;54,2;46,7;42,6
19;2020;9;8;D;60,7;69,7;63,3;57,4;52,6;49,9
20;2020;9;8;D;60,1;69,0;62,9;57,4;54,0;50,2
24;2020;9;8;D;47,6;54,3;49,7;46,2;44,7;43,3
25;2020;9;8;D;67,4;71,1;68,9;67,1;65,3;63,9
26;2020;9;8;D;59,6;66,8;63,1;56,6;53,0;50,5
27;2020;9;8;D;61,0;71,1;65,1;52,4;47,3;41,8
28;2020;9;8;D;66,9;74,0;70,5;63,6;55,1;50,2
29;2020;9;8;D;56,1;64,1;60,0;52,9;46,3;42,2
30;2020;9;8;D;59,5;66,9;62,0;57,6;53,8;49,6
31;2020;9;8;D;62,3;71,8;67,1;55,7;49,4;46,4
47;2020;9;8;D;54,3;66,5;55,3;49,9;44,9;42,4
48;2020;9;8;D;62,6;72,1;64,6;59,1;55,3;52,4
50;2020;9;8;D;65,8;71,0;67,0;63,9;60,5;58,0
54;2020;9;8;D;60,5;66,9;63,1;59,1;55,4;51,6
55;2020;9;8;D;54,4;62,7;56,6;51,3;48,3;46,1
86;2020;9;8;D;56,3;65,0;58,9;52,4;46,5;42,8
1;2020;9;8;E;65,7;71,9;69,1;64,0;56,6;53,0
2;2020;9;8;E;67,8;75,0;69,2;66,1;62,5;59,5
3;2020;9;8;E;60,7;69,6;64,0;57,7;54,5;52,6
5;2020;9;8;E;61,0;68,2;63,4;59,4;55,1;50,6
6;2020;9;8;E;68,0;75,5;70,2;65,1;61,0;56,5
8;2020;9;8;E;64,1;71,4;66,9;62,7;58,7;53,3
11;2020;9;8;E;66,1;72,4;68,8;65,2;58,6;53,1
12;2020;9;8;E;62,9;69,4;64,0;60,5;56,4;53,2
13;2020;9;8;E;58,6;66,9;61,3;56,1;51,0;47,3
14;2020;9;8;E;64,3;72,5;65,2;62,5;60,1;57,4
16;2020;9;8;E;59,6;65,9;63,0;58,4;49,9;43,1
17;2020;9;8;E;62,1;70,6;65,8;58,8;52,2;47,4
18;2020;9;8;E;57,3;67,1;58,9;53,1;46,3;43,0
19;2020;9;8;E;59,8;69,1;61,4;55,6;51,0;48,4
20;2020;9;8;E;60,0;67,7;62,3;57,6;54,2;52,3
24;2020;9;8;E;47,8;54,6;50,4;46,1;44,2;43,1
25;2020;9;8;E;66,4;69,7;67,7;66,1;64,1;62,0
26;2020;9;8;E;57,9;65,9;61,5;55,0;52,2;50,1
27;2020;9;8;E;57,8;68,7;62,6;48,1;42,1;39,4
28;2020;9;8;E;66,2;74,4;69,6;63,0;54,6;47,5
29;2020;9;8;E;55,3;63,4;59,3;51,8;43,8;39,6
30;2020;9;8;E;59,4;65,0;61,5;58,2;56,1;55,1
31;2020;9;8;E;61,6;70,7;66,5;55,4;49,5;45,4
47;2020;9;8;E;54,8;67,0;55,8;50,5;44,6;41,6
48;2020;9;8;E;60,0;65,4;61,1;58,2;55,1;52,9
50;2020;9;8;E;65,3;71,3;65,9;62,5;58,9;55,6
54;2020;9;8;E;59,4;65,7;61,8;57,9;52,6;44,8
55;2020;9;8;E;52,1;60,4;54,4;49,5;46,3;44,0
86;2020;9;8;E;54,5;62,6;57,8;51,7;44,7;41,1
1;2020;9;8;N;61,0;69,3;65,2;55,6;46,9;42,7
2;2020;9;8;N;63,1;70,7;66,4;59,5;52,8;48,1
3;2020;9;8;N;58,6;70,1;58,7;49,7;44,8;41,5
5;2020;9;8;N;52,4;61,3;55,8;49,5;42,8;38,9
6;2020;9;8;N;62,3;70,6;65,1;56,5;47,6;43,4
8;2020;9;8;N;59,8;68,9;63,3;55,5;49,8;48,1
11;2020;9;8;N;59,5;69,0;63,5;52,5;43,1;39,8
12;2020;9;8;N;54,7;63,4;58,1;51,7;44,5;40,1
13;2020;9;8;N;51,8;60,3;55,3;49,0;44,6;41,8
14;2020;9;8;N;58,2;65,8;61,5;56,0;49,0;44,0
16;2020;9;8;N;54,1;64,1;58,7;45,6;39,0;36,1
17;2020;9;8;N;48,2;57,8;51,5;44,3;39,1;36,4
18;2020;9;8;N;49,0;57,8;52,3;45,6;40,6;38,2
19;2020;9;8;N;52,7;62,6;54,9;45,1;36,6;32,0
20;2020;9;8;N;54,0;63,6;56,3;50,3;44,7;41,4
24;2020;9;8;N;45,3;51,7;46,5;44,5;43,3;43,0
25;2020;9;8;N;61,7;67,9;65,3;60,2;52,7;47,6
26;2020;9;8;N;54,5;64,6;56,8;50,8;44,8;41,1
27;2020;9;8;N;54,6;67,1;56,0;46,8;39,1;36,0
28;2020;9;8;N;58,4;70,5;61,4;48,9;38,4;35,9
29;2020;9;8;N;48,7;60,9;51,3;39,2;36,0;34,5
30;2020;9;8;N;51,5;62,8;54,3;45,6;41,8;39,4
31;2020;9;8;N;51,7;64,5;50,9;45,3;40,7;38,6
47;2020;9;8;N;52,2;63,3;54,7;47,8;42,5;38,9
48;2020;9;8;N;53,2;60,8;56,1;50,7;45,9;40,4
50;2020;9;8;N;58,4;66,5;61,7;55,4;49,3;45,6
54;2020;9;8;N;52,2;62,4;55,7;47,7;43,3;41,4
55;2020;9;8;N;50,5;57,4;51,7;47,3;43,7;42,0
86;2020;9;8;N;48,5;58,3;51,0;43,4;38,8;37,1
1;2020;9;9;T;66,6;75,4;69,8;63,2;52,3;42,0
2;2020;9;9;T;68,0;75,0;69,7;65,9;57,7;51,3
3;2020;9;9;T;60,1;69,9;63,5;56,4;46,0;40,9
5;2020;9;9;T;59,1;66,2;61,9;57,1;45,8;38,2
6;2020;9;9;T;67,8;76,0;70,6;64,3;52,9;44,5
8;2020;9;9;T;64,1;71,0;67,0;62,2;53,2;47,9
11;2020;9;9;T;66,0;72,5;69,0;64,2;46,7;38,6
12;2020;9;9;T;61,7;69,4;64,0;59,2;47,6;38,9
13;2020;9;9;T;58,2;67,0;59,2;53,3;45,0;36,2
